Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,25150.0,25450.0,23550.0,23625.0,23625.0,8551
2018-01-03,23050.0,23100.0,22425.0,22625.0,22625.0,6548
2018-01-04,22200.0,22675.0,22000.0,22500.0,22500.0,5823
2018-01-05,22425.0,22775.0,22350.0,22475.0,22475.0,5965
2018-01-08,22425.0,22600.0,21575.0,21925.0,21925.0,7292
2018-01-09,21675.0,22450.0,21500.0,22400.0,22400.0,7266
2018-01-10,22925.0,23500.0,21700.0,21950.0,21950.0,12866
2018-01-11,21550.0,21850.0,21300.0,21675.0,21675.0,5614
2018-01-12,21550.0,21875.0,21350.0,21675.0,21675.0,11496
2018-01-16,22025.0,24875.0,21875.0,24375.0,24375.0,23774
2018-01-17,23850.0,25250.0,22325.0,23350.0,23350.0,20187
2018-01-18,24175.0,25125.0,22800.0,23575.0,23575.0,21219
2018-01-19,23450.0,24350.0,23175.0,23350.0,23350.0,12925
2018-01-22,23675.0,23725.0,21950.0,22300.0,22300.0,9888
2018-01-23,22875.0,23625.0,22500.0,23125.0,23125.0,11486
2018-01-24,23375.0,25575.0,23325.0,24250.0,24250.0,25958
2018-01-25,24100.0,25950.0,24025.0,25150.0,25150.0,18561
2018-01-26,24625.0,25450.0,24525.0,24800.0,24800.0,11381
2018-01-29,25950.0,28500.0,25700.0,28325.0,28325.0,21172
2018-01-30,30350.0,32850.0,29550.0,30075.0,30075.0,35362
2018-01-31,28825.0,30700.0,28000.0,28875.0,28875.0,22881
2018-02-01,29200.0,29800.0,25175.0,27000.0,27000.0,22275
2018-02-02,28700.0,35550.0,28675.0,34400.0,34400.0,35380
2018-02-05,37975.0,58975.0,32900.0,57175.0,57175.0,62750
2018-02-06,73375.0,75450.0,36050.0,38050.0,38050.0,39893
2018-02-07,46875.0,48425.0,37550.0,46625.0,46625.0,31875
2018-02-08,47400.0,70125.0,47075.0,69775.0,69775.0,44376
2018-02-09,59750.0,73750.0,54875.0,58350.0,58350.0,39852
2018-02-12,54325.0,59700.0,51650.0,53275.0,53275.0,19256
2018-02-13,56150.0,57250.0,52250.0,53400.0,53400.0,11590
2018-02-14,52550.0,53225.0,40750.0,41250.0,41250.0,14085
2018-02-15,38525.0,42750.0,38175.0,39375.0,39375.0,11768
2018-02-16,41575.0,42100.0,37350.0,40475.0,40475.0,16150
2018-02-20,43225.0,46150.0,41725.0,43800.0,43800.0,13571
2018-02-21,42775.0,45600.0,38175.0,45150.0,45150.0,16101
2018-02-22,42425.0,45625.0,41400.0,43700.0,43700.0,13641
2018-02-23,41550.0,42250.0,37025.0,37050.0,37050.0,13639
2018-02-26,35075.0,36175.0,33800.0,33975.0,33975.0,7129
2018-02-27,35075.0,41150.0,34250.0,40400.0,40400.0,19946
2018-02-28,38325.0,43000.0,38200.0,42800.0,42800.0,19073
2018-03-01,42825.0,50150.0,42075.0,47100.0,47100.0,31323
2018-03-02,50650.0,52225.0,43750.0,44375.0,44375.0,24524
2018-03-05,45550.0,45650.0,40850.0,41350.0,41350.0,12992
2018-03-06,40850.0,44075.0,40850.0,41800.0,41800.0,11795
2018-03-07,44325.0,44800.0,40775.0,41150.0,41150.0,13517
2018-03-08,40225.0,40900.0,38750.0,38850.0,38850.0,10596
2018-03-09,37850.0,37875.0,34175.0,34175.0,34175.0,10077
2018-03-12,35050.0,36900.0,34675.0,36325.0,36325.0,6897
2018-03-13,35400.0,38250.0,34900.0,37425.0,37425.0,13503
2018-03-14,36525.0,39500.0,36425.0,38625.0,38625.0,14218
2018-03-15,37850.0,39200.0,36275.0,36850.0,36850.0,10584
2018-03-16,36400.0,36600.0,34625.0,35900.0,35900.0,9525
2018-03-19,37000.0,43600.0,36925.0,41000.0,41000.0,23495
2018-03-20,40350.0,41325.0,39275.0,39675.0,39675.0,11415
2018-03-21,39250.0,39550.0,35750.0,38975.0,38975.0,17202
2018-03-22,42600.0,47300.0,40975.0,46700.0,46700.0,30811
2018-03-23,45500.0,50800.0,43775.0,50600.0,50600.0,29875
2018-03-26,45275.0,49775.0,44800.0,44925.0,44925.0,13750
2018-03-27,44900.0,51400.0,44900.0,50250.0,50250.0,16080
2018-03-28,49350.0,53950.0,48675.0,51675.0,51675.0,27367
2018-03-29,49900.0,50825.0,45950.0,46325.0,46325.0,12585
2018-04-02,48400.0,56000.0,47675.0,52950.0,52950.0,18357
2018-04-03,51075.0,53250.0,49425.0,49625.0,49625.0,17079
2018-04-04,55300.0,55425.0,47875.0,48325.0,48325.0,16878
2018-04-05,47300.0,48275.0,45350.0,45750.0,45750.0,10141
2018-04-06,47850.0,52850.0,46075.0,49800.0,49800.0,19703
2018-04-09,48650.0,50425.0,47625.0,50000.0,50000.0,10963
2018-04-10,47675.0,50050.0,47375.0,48050.0,48050.0,13025
2018-04-11,49950.0,49975.0,47800.0,48650.0,48650.0,10340
2018-04-12,47325.0,47575.0,45125.0,45650.0,45650.0,9363
2018-04-13,43975.0,45150.0,42700.0,43150.0,43150.0,11861
